,0,1
458,2022-02-20T02:00:00.000000000,1043264.0
459,2022-02-20T03:00:00.000000000,1123264.0
460,2022-02-20T04:00:00.000000000,1100096.0
461,2022-02-20T05:00:00.000000000,305408.0
462,2022-02-20T06:00:00.000000000,311552.0
463,2022-02-20T07:00:00.000000000,121856.0
464,2022-02-20T08:00:00.000000000,23232.0
465,2022-02-20T09:00:00.000000000,0.0
466,2022-02-20T10:00:00.000000000,0.0
467,2022-02-20T11:00:00.000000000,0.0
468,2022-02-20T12:00:00.000000000,0.0
469,2022-02-20T13:00:00.000000000,0.0
470,2022-02-20T14:00:00.000000000,0.0
471,2022-02-20T15:00:00.000000000,0.0
472,2022-02-20T16:00:00.000000000,0.0
473,2022-02-20T17:00:00.000000000,0.0
474,2022-02-20T18:00:00.000000000,0.0
475,2022-02-20T19:00:00.000000000,0.0
476,2022-02-20T20:00:00.000000000,0.0
477,2022-02-20T21:00:00.000000000,0.0
478,2022-02-20T22:00:00.000000000,18752.0
479,2022-02-20T23:00:00.000000000,131776.0
480,2022-02-21T00:00:00.000000000,306624.0
481,2022-02-21T01:00:00.000000000,493184.0
482,2022-02-21T02:00:00.000000000,632064.0
483,2022-02-21T03:00:00.000000000,759872.0
484,2022-02-21T04:00:00.000000000,779008.0
485,2022-02-21T05:00:00.000000000,700800.0
486,2022-02-21T06:00:00.000000000,477824.0
487,2022-02-21T07:00:00.000000000,237312.0
488,2022-02-21T08:00:00.000000000,62720.0
489,2022-02-21T09:00:00.000000000,0.0
490,2022-02-21T10:00:00.000000000,0.0
491,2022-02-21T11:00:00.000000000,0.0
492,2022-02-21T12:00:00.000000000,0.0
493,2022-02-21T13:00:00.000000000,0.0
494,2022-02-21T14:00:00.000000000,0.0
495,2022-02-21T15:00:00.000000000,0.0
496,2022-02-21T16:00:00.000000000,0.0
497,2022-02-21T17:00:00.000000000,0.0
498,2022-02-21T18:00:00.000000000,0.0
499,2022-02-21T19:00:00.000000000,0.0
500,2022-02-21T20:00:00.000000000,0.0
501,2022-02-21T21:00:00.000000000,0.0
502,2022-02-21T22:00:00.000000000,47296.0
503,2022-02-21T23:00:00.000000000,336704.0
504,2022-02-22T00:00:00.000000000,784192.0
505,2022-02-22T01:00:00.000000000,1233024.0
506,2022-02-22T02:00:00.000000000,1482048.0
507,2022-02-22T03:00:00.000000000,1646464.0
508,2022-02-22T04:00:00.000000000,1690112.0
509,2022-02-22T05:00:00.000000000,1575232.0
510,2022-02-22T06:00:00.000000000,936768.0
511,2022-02-22T07:00:00.000000000,515328.0
512,2022-02-22T08:00:00.000000000,122176.0
513,2022-02-22T09:00:00.000000000,0.0
514,2022-02-22T10:00:00.000000000,0.0
515,2022-02-22T11:00:00.000000000,0.0
516,2022-02-22T12:00:00.000000000,0.0
517,2022-02-22T13:00:00.000000000,0.0
518,2022-02-22T14:00:00.000000000,0.0
519,2022-02-22T15:00:00.000000000,0.0
520,2022-02-22T16:00:00.000000000,0.0
521,2022-02-22T17:00:00.000000000,0.0
522,2022-02-22T18:00:00.000000000,0.0
523,2022-02-22T19:00:00.000000000,0.0
524,2022-02-22T20:00:00.000000000,0.0
525,2022-02-22T21:00:00.000000000,0.0
526,2022-02-22T22:00:00.000000000,88640.0
527,2022-02-22T23:00:00.000000000,520192.0
528,2022-02-23T00:00:00.000000000,1017216.0
529,2022-02-23T01:00:00.000000000,1539520.0
530,2022-02-23T02:00:00.000000000,1944064.0
531,2022-02-23T03:00:00.000000000,1981440.0
532,2022-02-23T04:00:00.000000000,1981568.0
533,2022-02-23T05:00:00.000000000,1676672.0
534,2022-02-23T06:00:00.000000000,1308864.0
535,2022-02-23T07:00:00.000000000,707392.0
536,2022-02-23T08:00:00.000000000,206528.0
537,2022-02-23T09:00:00.000000000,0.0
538,2022-02-23T10:00:00.000000000,0.0
539,2022-02-23T11:00:00.000000000,0.0
540,2022-02-23T12:00:00.000000000,0.0
541,2022-02-23T13:00:00.000000000,0.0
542,2022-02-23T14:00:00.000000000,0.0
543,2022-02-23T15:00:00.000000000,0.0
544,2022-02-23T16:00:00.000000000,0.0
545,2022-02-23T17:00:00.000000000,0.0
546,2022-02-23T18:00:00.000000000,0.0
547,2022-02-23T19:00:00.000000000,0.0
548,2022-02-23T20:00:00.000000000,0.0
549,2022-02-23T21:00:00.000000000,0.0
550,2022-02-23T22:00:00.000000000,109056.0
551,2022-02-23T23:00:00.000000000,557248.0
552,2022-02-24T00:00:00.000000000,1100608.0
553,2022-02-24T01:00:00.000000000,1639616.0
554,2022-02-24T02:00:00.000000000,2107840.0
555,2022-02-24T03:00:00.000000000,2203968.0
556,2022-02-24T04:00:00.000000000,1998848.0
557,2022-02-24T05:00:00.000000000,1638784.0
558,2022-02-24T06:00:00.000000000,1164352.0
559,2022-02-24T07:00:00.000000000,611008.0
560,2022-02-24T08:00:00.000000000,176768.0
561,2022-02-24T09:00:00.000000000,0.0
562,2022-02-24T10:00:00.000000000,0.0
563,2022-02-24T11:00:00.000000000,0.0
564,2022-02-24T12:00:00.000000000,0.0
565,2022-02-24T13:00:00.000000000,0.0
566,2022-02-24T14:00:00.000000000,0.0
567,2022-02-24T15:00:00.000000000,0.0
568,2022-02-24T16:00:00.000000000,0.0
569,2022-02-24T17:00:00.000000000,0.0
570,2022-02-24T18:00:00.000000000,0.0
571,2022-02-24T19:00:00.000000000,0.0
572,2022-02-24T20:00:00.000000000,0.0
573,2022-02-24T21:00:00.000000000,0.0
574,2022-02-24T22:00:00.000000000,102464.0
575,2022-02-24T23:00:00.000000000,561472.0
576,2022-02-25T00:00:00.000000000,1189312.0
577,2022-02-25T01:00:00.000000000,1718400.0
578,2022-02-25T02:00:00.000000000,2149632.0
579,2022-02-25T03:00:00.000000000,2126336.0
580,2022-02-25T04:00:00.000000000,2051136.0
581,2022-02-25T05:00:00.000000000,1771904.0
582,2022-02-25T06:00:00.000000000,1309696.0
583,2022-02-25T07:00:00.000000000,719616.0
584,2022-02-25T08:00:00.000000000,192896.0
585,2022-02-25T09:00:00.000000000,0.0
586,2022-02-25T10:00:00.000000000,0.0
587,2022-02-25T11:00:00.000000000,0.0
588,2022-02-25T12:00:00.000000000,0.0
589,2022-02-25T13:00:00.000000000,0.0
